"","UniqueReceptionTime","MD5_Hash","Label","PennType","Parameter","EventTime","vies","item","frase","lista","genero","escolaridade","nativo","resposta","minhaescala"
"470",1631854017,"4d5131f1a46896f0ce0062a1f1cedf02","experiment","Scale","Choice","1631853834814","teste",25,"Os funcionários podaram uma árvore.","B","Masculino","Ensino Médio completo","Sim","Apenas um","5"
"471",1631854017,"4d5131f1a46896f0ce0062a1f1cedf02","experiment","Scale","Choice","1631853861876","distributivo",39,"As alunas mascaram um chiclete.","B","Masculino","Ensino Médio completo","Sim","Mais de um","5"
"472",1631854017,"4d5131f1a46896f0ce0062a1f1cedf02","experiment","Scale","Choice","1631853888864","coletivo",49,"Os ajudantes ergueram um piano.","B","Masculino","Ensino Médio completo","Sim","Apenas um","5"
"473",1631854017,"4d5131f1a46896f0ce0062a1f1cedf02","experiment","Scale","Choice","1631853921396","teste",10,"Os carregadores moveram uma mesa.","B","Masculino","Ensino Médio completo","Sim","Apenas um","5"
"474",1631854017,"4d5131f1a46896f0ce0062a1f1cedf02","experiment","Scale","Choice","1631853949899","distributivo",38,"Os hóspedes engoliram uma azeitona.","B","Masculino","Ensino Médio completo","Sim","Mais de um","5"
"475",1631854017,"4d5131f1a46896f0ce0062a1f1cedf02","experiment","Scale","Choice","1631853978281","teste",13,"As presidiárias bloquearam uma passagem.","B","Masculino","Ensino Médio completo","Sim","Apenas um","5"
"476",1631854017,"4d5131f1a46896f0ce0062a1f1cedf02","experiment","Scale","Choice","1631854008108","teste",20,"As arquitetas reformaram um cômodo.","B","Masculino","Ensino Médio completo","Sim","Apenas um","5"
"477",1631870464,"e603f457069d04d3d52cacaa83887cf5","experiment","Scale","Choice","1631870061105","coletivo",54,"As ativistas abraçaram um baobá.","C","Masculino","Pós-Graduação","Sim","Apenas um","5"
"478",1631870464,"e603f457069d04d3d52cacaa83887cf5","experiment","Scale","Choice","1631870086462","coletivo",52,"Os soldados destruíram uma cidade.","C","Masculino","Pós-Graduação","Sim","Apenas um","5"
"479",1631870464,"e603f457069d04d3d52cacaa83887cf5","experiment","Scale","Choice","1631870111954","coletivo",61,"As bombeiras esvaziaram um tanque.","C","Masculino","Pós-Graduação","Sim","Apenas um","2"
"480",1631870464,"e603f457069d04d3d52cacaa83887cf5","experiment","Scale","Choice","1631870168543","teste",16,"As paisagistas ergueram um vaso.","C","Masculino","Pós-Graduação","Sim","Mais de um","1"
"481",1631870464,"e603f457069d04d3d52cacaa83887cf5","experiment","Scale","Choice","1631870193498","teste",12,"Os amigos organizaram uma festa.","C","Masculino","Pós-Graduação","Sim","Apenas um","5"
"482",1631870464,"e603f457069d04d3d52cacaa83887cf5","experiment","Scale","Choice","1631870222664","distributivo",35,"Os pacientes agendaram uma endoscopia.","C","Masculino","Pós-Graduação","Sim","Mais de um","5"
"483",1631870464,"e603f457069d04d3d52cacaa83887cf5","experiment","Scale","Choice","1631870245870","distributivo",48,"As competidoras acertaram um alvo.","C","Masculino","Pós-Graduação","Sim","Mais de um","5"
"484",1631870464,"e603f457069d04d3d52cacaa83887cf5","experiment","Scale","Choice","1631870275697","teste",27,"Os vândalos derrubaram uma parede.","C","Masculino","Pós-Graduação","Sim","Apenas um","5"
"485",1631870464,"e603f457069d04d3d52cacaa83887cf5","experiment","Scale","Choice","1631870301185","teste",17,"Os alpinistas montaram uma barraca.","C","Masculino","Pós-Graduação","Sim","Apenas um","5"
"486",1631870464,"e603f457069d04d3d52cacaa83887cf5","experiment","Scale","Choice","1631870327534","distributivo",44,"Os doentes fizeram uma tomografia.","C","Masculino","Pós-Graduação","Sim","Mais de um","5"
"487",1631870464,"e603f457069d04d3d52cacaa83887cf5","experiment","Scale","Choice","1631870355971","teste",7,"Os pedreiros ergueram uma parede.","C","Masculino","Pós-Graduação","Sim","Apenas um","5"
"488",1631870464,"e603f457069d04d3d52cacaa83887cf5","experiment","Scale","Choice","1631870382006","teste",22,"Os sambistas comeram uma feijoada.","C","Masculino","Pós-Graduação","Sim","Apenas um","5"
"489",1631870464,"e603f457069d04d3d52cacaa83887cf5","experiment","Scale","Choice","1631870409154","coletivo",56,"Os pedreiros construíram uma casa.","C","Masculino","Pós-Graduação","Sim","Apenas um","5"
"490",1631870464,"e603f457069d04d3d52cacaa83887cf5","experiment","Scale","Choice","1631870434034","teste",29,"As cozinheiras prepararam um jantar.","C","Masculino","Pós-Graduação","Sim","Apenas um","5"
"491",1631870464,"e603f457069d04d3d52cacaa83887cf5","experiment","Scale","Choice","1631870460984","teste",23,"As editoras revisaram um livro.","C","Masculino","Pós-Graduação","Sim","Mais de um","3"
"492",1631873471,"0cb5ab1786047a87d83be7e1bc665c31","experiment","Scale","Choice","1631873055222","teste",8,"As crianças plantaram uma árvore.","D","Masculino","Ensino Superior completo","Sim","Mais de um","5"
"493",1631873471,"0cb5ab1786047a87d83be7e1bc665c31","experiment","Scale","Choice","1631873083663","coletivo",55,"As biólogas despoluíram um rio.","D","Masculino","Ensino Superior completo","Sim","Mais de um","5"
"494",1631873471,"0cb5ab1786047a87d83be7e1bc665c31","experiment","Scale","Choice","1631873111852","teste",6,"Os porteiros lavaram uma calçada.","D","Masculino","Ensino Superior completo","Sim","Mais de um","5"
"495",1631873471,"0cb5ab1786047a87d83be7e1bc665c31","experiment","Scale","Choice","1631873141333","teste",4,"As engenheiras consertaram um barco.","D","Masculino","Ensino Superior completo","Sim","Mais de um","5"
"496",1631873471,"0cb5ab1786047a87d83be7e1bc665c31","experiment","Scale","Choice","1631873166043","distributivo",43,"As garotas mascaram um chiclete.","D","Masculino","Ensino Superior completo","Sim","Mais de um","5"
"497",1631873471,"0cb5ab1786047a87d83be7e1bc665c31","experiment","Scale","Choice","1631873193003","teste",1,"As manifestantes incendiaram um ônibus.","D","Masculino","Ensino Superior completo","Sim","Mais de um","5"
"498",1631873471,"0cb5ab1786047a87d83be7e1bc665c31","experiment","Scale","Choice","1631873220213","teste",2,"Os escoteiros construíram uma jangada.","D","Masculino","Ensino Superior completo","Sim","Mais de um","5"
"499",1631873471,"0cb5ab1786047a87d83be7e1bc665c31","experiment","Scale","Choice","1631873244884","coletivo",53,"Os prisioneiros cavaram um túnel.","D","Masculino","Ensino Superior completo","Sim","Mais de um","5"
"500",1631873471,"0cb5ab1786047a87d83be7e1bc665c31","experiment","Scale","Choice","1631873300593","teste",28,"Os turistas visitaram uma cidade.","D","Masculino","Ensino Superior completo","Sim","Apenas um","5"
"501",1631873471,"0cb5ab1786047a87d83be7e1bc665c31","experiment","Scale","Choice","1631873328699","teste",31,"Os lavradores incendiaram um terreno.","D","Masculino","Ensino Superior completo","Sim","Apenas um","5"
"502",1631873471,"0cb5ab1786047a87d83be7e1bc665c31","experiment","Scale","Choice","1631873354618","distributivo",45,"As grávidas fizeram um ultrassom.","D","Masculino","Ensino Superior completo","Sim","Apenas um","5"
"503",1631873471,"0cb5ab1786047a87d83be7e1bc665c31","experiment","Scale","Choice","1631873381327","coletivo",51,"As zeladoras varreram um auditório.","D","Masculino","Ensino Superior completo","Sim","Apenas um","5"
"504",1631873471,"0cb5ab1786047a87d83be7e1bc665c31","experiment","Scale","Choice","1631873405149","distributivo",37,"Os idosos tomaram um comprimido.","D","Masculino","Ensino Superior completo","Sim","Mais de um","5"
"505",1631873471,"0cb5ab1786047a87d83be7e1bc665c31","experiment","Scale","Choice","1631873432502","coletivo",50,"Os empregados cercaram um prédio.","D","Masculino","Ensino Superior completo","Sim","Apenas um","5"
"506",1631873471,"0cb5ab1786047a87d83be7e1bc665c31","experiment","Scale","Choice","1631873458571","distributivo",46,"Os acidentados realizaram uma radiografia.","D","Masculino","Ensino Superior completo","Sim","Apenas um","5"
"507",1631887676,"129e902d5f5a609503886496a8bea621","experiment","Scale","Choice","1631887492619","distributivo",34,"As trabalhadoras quebraram um dedo.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","4"
"508",1631887676,"129e902d5f5a609503886496a8bea621","experiment","Scale","Choice","1631887521223","teste",15,"Os lenhadores cortaram uma árvore.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"509",1631887676,"129e902d5f5a609503886496a8bea621","experiment","Scale","Choice","1631887548292","teste",18,"Os refugiados compraram um terreno.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","3"
"510",1631887676,"129e902d5f5a609503886496a8bea621","experiment","Scale","Choice","1631887573453","teste",11,"As arrumadeiras arrumaram um quarto.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"511",1631887676,"129e902d5f5a609503886496a8bea621","experiment","Scale","Choice","1631887597616","distributivo",47,"Os manobristas estacionaram um carro.","A","Feminino","Ensino Superior incompleto","Sim","Mais de um","5"
"512",1631887676,"129e902d5f5a609503886496a8bea621","experiment","Scale","Choice","1631887621209","teste",21,"As mulheres instalaram um lustre.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"513",1631887676,"129e902d5f5a609503886496a8bea621","experiment","Scale","Choice","1631887643388","teste",5,"As ativistas replantaram um canteiro.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"514",1631887676,"129e902d5f5a609503886496a8bea621","experiment","Scale","Choice","1631887665967","coletivo",57,"Os atletas pintaram uma quadra.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"515",1631887676,"129e902d5f5a609503886496a8bea621","experiment","Scale","Choice","1631887689903","teste",30,"As meninas confeitaram um bolo.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"516",1631887676,"129e902d5f5a609503886496a8bea621","experiment","Scale","Choice","1631887713480","distributivo",36,"Os rapazes furaram uma orelha.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"517",1631887676,"129e902d5f5a609503886496a8bea621","experiment","Scale","Choice","1631887765816","coletivo",62,"Os voluntários limparam uma praia.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"518",1631887676,"129e902d5f5a609503886496a8bea621","experiment","Scale","Choice","1631887787660","teste",24,"Os jardineiros molharam um jardim.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"519",1631887676,"129e902d5f5a609503886496a8bea621","experiment","Scale","Choice","1631887812076","coletivo",59,"Os trabalhadores fabricaram uma ferramenta.","A","Feminino","Ensino Superior incompleto","Sim","Mais de um","5"
"520",1631887676,"129e902d5f5a609503886496a8bea621","experiment","Scale","Choice","1631887863534","distributivo",40,"Os adolescentes espremeram uma espinha.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"521",1631888947,"ea754943c2b57ec60c577ba5c4aad285","experiment","Scale","Choice","1631888560374","teste",25,"Os funcionários podaram uma árvore.","B","Feminino","Pós-Graduação","Sim","Apenas um","5"
"522",1631888947,"ea754943c2b57ec60c577ba5c4aad285","experiment","Scale","Choice","1631888584766","teste",19,"As jornalistas investigaram um caso.","B","Feminino","Pós-Graduação","Sim","Apenas um","5"
"523",1631888947,"ea754943c2b57ec60c577ba5c4aad285","experiment","Scale","Choice","1631888609374","teste",14,"Os estudantes comeram uma salada.","B","Feminino","Pós-Graduação","Sim","Mais de um","5"
"524",1631888947,"ea754943c2b57ec60c577ba5c4aad285","experiment","Scale","Choice","1631888634165","distributivo",42,"As skatistas receberam uma medalha.","B","Feminino","Pós-Graduação","Sim","Mais de um","5"
"525",1631888947,"ea754943c2b57ec60c577ba5c4aad285","experiment","Scale","Choice","1631888658373","distributivo",39,"As alunas mascaram um chiclete.","B","Feminino","Pós-Graduação","Sim","Mais de um","5"
"526",1631888947,"ea754943c2b57ec60c577ba5c4aad285","experiment","Scale","Choice","1631888683590","teste",13,"As presidiárias bloquearam uma passagem.","B","Feminino","Pós-Graduação","Sim","Apenas um","5"
"527",1631888947,"ea754943c2b57ec60c577ba5c4aad285","experiment","Scale","Choice","1631888709726","coletivo",60,"Os companheiros carregaram um caminhão.","B","Feminino","Pós-Graduação","Sim","Apenas um","5"
"528",1631888947,"ea754943c2b57ec60c577ba5c4aad285","experiment","Scale","Choice","1631888734374","distributivo",41,"As costureiras conseguiram um emprego.","B","Feminino","Pós-Graduação","Sim","Mais de um","5"
"529",1631888947,"ea754943c2b57ec60c577ba5c4aad285","experiment","Scale","Choice","1631888759710","coletivo",49,"Os ajudantes ergueram um piano.","B","Feminino","Pós-Graduação","Sim","Apenas um","5"
"530",1631888947,"ea754943c2b57ec60c577ba5c4aad285","experiment","Scale","Choice","1631888784670","teste",26,"Os diretores dirigiram uma série.","B","Feminino","Pós-Graduação","Sim","Apenas um","5"
"531",1631888947,"ea754943c2b57ec60c577ba5c4aad285","experiment","Scale","Choice","1631888810110","coletivo",63,"Os jardineiros capinaram um jardim.","B","Feminino","Pós-Graduação","Sim","Apenas um","5"
"532",1631888947,"ea754943c2b57ec60c577ba5c4aad285","experiment","Scale","Choice","1631888833614","teste",10,"Os carregadores moveram uma mesa.","B","Feminino","Pós-Graduação","Sim","Apenas um","5"
"533",1631888947,"ea754943c2b57ec60c577ba5c4aad285","experiment","Scale","Choice","1631888862430","coletivo",58,"Os construtores reformaram uma praça.","B","Feminino","Pós-Graduação","Sim","Apenas um","5"
"534",1631888947,"ea754943c2b57ec60c577ba5c4aad285","experiment","Scale","Choice","1631888885174","distributivo",38,"Os hóspedes engoliram uma azeitona.","B","Feminino","Pós-Graduação","Sim","Mais de um","5"
"535",1631888947,"ea754943c2b57ec60c577ba5c4aad285","experiment","Scale","Choice","1631888910438","teste",9,"As diaristas varreram um escritório.","B","Feminino","Pós-Graduação","Sim","Apenas um","5"
"536",1631888947,"ea754943c2b57ec60c577ba5c4aad285","experiment","Scale","Choice","1631888935862","teste",20,"As arquitetas reformaram um cômodo.","B","Feminino","Pós-Graduação","Sim","Apenas um","5"
"537",1631889106,"f36f3382d911206a4ded21892f981321","experiment","Scale","Choice","1631888677011","teste",5,"As ativistas replantaram um canteiro.","A","Masculino","Pós-Graduação","Sim","Apenas um","5"
"538",1631889106,"f36f3382d911206a4ded21892f981321","experiment","Scale","Choice","1631888705287","teste",15,"Os lenhadores cortaram uma árvore.","A","Masculino","Pós-Graduação","Sim","Apenas um","5"
"539",1631889106,"f36f3382d911206a4ded21892f981321","experiment","Scale","Choice","1631888734393","teste",24,"Os jardineiros molharam um jardim.","A","Masculino","Pós-Graduação","Sim","Apenas um","5"
"540",1631889106,"f36f3382d911206a4ded21892f981321","experiment","Scale","Choice","1631888761666","distributivo",36,"Os rapazes furaram uma orelha.","A","Masculino","Pós-Graduação","Sim","Apenas um","3"
"541",1631889106,"f36f3382d911206a4ded21892f981321","experiment","Scale","Choice","1631888788400","coletivo",57,"Os atletas pintaram uma quadra.","A","Masculino","Pós-Graduação","Sim","Apenas um","5"
"542",1631889106,"f36f3382d911206a4ded21892f981321","experiment","Scale","Choice","1631888817065","coletivo",64,"As atrizes encenaram uma peça.","A","Masculino","Pós-Graduação","Sim","Apenas um","5"
"543",1631889106,"f36f3382d911206a4ded21892f981321","experiment","Scale","Choice","1631888845550","teste",21,"As mulheres instalaram um lustre.","A","Masculino","Pós-Graduação","Sim","Apenas um","5"
"544",1631889106,"f36f3382d911206a4ded21892f981321","experiment","Scale","Choice","1631888876948","coletivo",59,"Os trabalhadores fabricaram uma ferramenta.","A","Masculino","Pós-Graduação","Sim","Apenas um","5"
"545",1631889106,"f36f3382d911206a4ded21892f981321","experiment","Scale","Choice","1631888905049","distributivo",47,"Os manobristas estacionaram um carro.","A","Masculino","Pós-Graduação","Sim","Apenas um","4"
"546",1631889106,"f36f3382d911206a4ded21892f981321","experiment","Scale","Choice","1631888933304","teste",11,"As arrumadeiras arrumaram um quarto.","A","Masculino","Pós-Graduação","Sim","Mais de um","4"
"547",1631889106,"f36f3382d911206a4ded21892f981321","experiment","Scale","Choice","1631888960125","teste",30,"As meninas confeitaram um bolo.","A","Masculino","Pós-Graduação","Sim","Apenas um","5"
